;a;b;operation;calculated;cumulative;result;proof_size;seconds;response
prove_32;40;54;Mul;2160;66671;66671.0;841;0.06425333299921476;{'verificationValue': 66671.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAANjY2NzEuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADY2NjcxLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_33;27;83;Mul;2241;68912;68912.0;841;0.06477829199866392;{'verificationValue': 68912.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAANjg5MTIuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADY4OTEyLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_34;55;20;Mul;1100;70012;70012.0;841;0.0645299170009821;{'verificationValue': 70012.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAANzAwMTIuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADcwMDEyLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_35;26;98;Mul;2548;72560;72560.0;841;0.06643774999974994;{'verificationValue': 72560.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAANzI1NjAuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADcyNTYwLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_36;32;60;Mul;1920;74480;74480.0;841;0.0650002910006151;{'verificationValue': 74480.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAANzQ0ODAuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADc0NDgwLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_37;75;92;Mul;6900;81380;81380.0;841;0.08103275000030408;{'verificationValue': 81380.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAAODEzODAuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADgxMzgwLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_38;99;40;Mul;3960;85340;85340.0;841;0.06584383399967919;{'verificationValue': 85340.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAAODUzNDAuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADg1MzQwLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_39;66;75;Mul;4950;90290;90290.0;841;0.06480437500067637;{'verificationValue': 90290.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAAOTAyOTAuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADkwMjkwLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_40;54;53;Mul;2862;93152;93152.0;841;0.06581824999921082;{'verificationValue': 93152.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAAOTMxNTIuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADkzMTUyLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_41;8;43;Mul;344;93496;93496.0;841;0.06552124999871012;{'verificationValue': 93496.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAAOTM0OTYuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADkzNDk2LjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_42;83;49;Mul;4067;97563;97563.0;841;0.06534166599885793;{'verificationValue': 97563.0, 'proof': {'imageId': [235478173, 1426634340, 1724434694, 1269151235, 2299687509, 3333770039, 3761160093, 4005458376], 'receipt': 'AwAAAAAAAAAAAAAAmL4gACyGqXD9SCTqBr57Fe21xvS89IksDAnB7FD2cs3kOUscAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAHAAAAOTc1NjMuMAAtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjM1NDc4MTczLDE0MjY2MzQzNDAsMTcyNDQzNDY5NCwxMjY5MTUxMjM1LDIyOTk2ODc1MDksMzMzMzc3MDAzOSwzNzYxMTYwMDkzLDQwMDU0NTgzNzZdLCJxZiI6eyJiIjpbMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAEABAAAAAAAABwAAADk3NTYzLjAALQEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzIzNTQ3ODE3MywxNDI2NjM0MzQwLDE3MjQ0MzQ2OTQsMTI2OTE1MTIzNSwyMjk5Njg3NTA5LDMzMzM3NzAwMzksMzc2MTE2MDA5Myw0MDA1NDU4Mzc2XSwicWYiOnsiYiI6WzAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjowLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
