;a;b;operation;calculated;cumulative;result;proof_size;seconds;response
prove_30;14;59;Mul;826;62977;62977.0;937;0.07265391699911561;{'verificationValue': 62977.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAcAEAAAAAAAAHAAAANjI5NzcuMABeAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwxLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjMxLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAHABAAAAAAAABwAAADYyOTc3LjAAXgEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMSwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozMSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_31;26;59;Mul;1534;64511;64511.0;937;0.07309737499963376;{'verificationValue': 64511.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAcAEAAAAAAAAHAAAANjQ1MTEuMABfAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwyLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiw1MywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozMiwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAHABAAAAAAAABwAAADY0NTExLjAAXwEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMiwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsNTMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MzIsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_32;40;54;Mul;2160;66671;66671.0;945;0.07261375000052794;{'verificationValue': 66671.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAdAEAAAAAAAAHAAAANjY2NzEuMABhAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjMzLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAB0AQAAAAAAAAcAAAA2NjY3MS4wAGEBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDQsMCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSwyNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MzMsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_33;27;83;Mul;2241;68912;68912.0;945;0.07265104100042663;{'verificationValue': 68912.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAdAEAAAAAAAAHAAAANjg5MTIuMABiAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCw4LDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozNCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAB0AQAAAAAAAAcAAAA2ODkxMi4wAGIBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDgsMCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxMywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjM0LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_34;55;20;Mul;1100;70012;70012.0;945;0.07268008400023973;{'verificationValue': 70012.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAdAEAAAAAAAAHAAAANzAwMTIuMABkAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwxNiwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjM1LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAB0AQAAAAAAAAcAAAA3MDAxMi4wAGQBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDE2LDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MzUsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_35;26;98;Mul;2548;72560;72560.0;953;0.07296599999972386;{'verificationValue': 72560.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAeAEAAAAAAAAHAAAANzI1NjAuMABlAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwzMiwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozNiwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAeAEAAAAAAAAHAAAANzI1NjAuMABlAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwzMiwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozNiwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_36;32;60;Mul;1920;74480;74480.0;953;0.07317549999970652;{'verificationValue': 74480.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAeAEAAAAAAAAHAAAANzQ0ODAuMABnAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCw2NCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMSwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjM3LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAeAEAAAAAAAAHAAAANzQ0ODAuMABnAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCw2NCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMSwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjM3LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_37;75;92;Mul;6900;81380;81380.0;961;0.07252154199886718;{'verificationValue': 81380.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAfAEAAAAAAAAHAAAAODEzODAuMABqAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwxMjgsMCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjM4LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAHwBAAAAAAAABwAAADgxMzgwLjAAagEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMTI4LDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozOCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_38;99;40;Mul;3960;85340;85340.0;961;0.07305016699865519;{'verificationValue': 85340.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAfAEAAAAAAAAHAAAAODUzNDAuMABqAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDEsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjM5LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAHwBAAAAAAAABwAAADg1MzQwLjAAagEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwxLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozOSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_39;66;75;Mul;4950;90290;90290.0;961;0.07264458299869148;{'verificationValue': 90290.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAfAEAAAAAAAAHAAAAOTAyOTAuMABrAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDIsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDUzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo0MCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAHwBAAAAAAAABwAAADkwMjkwLjAAawEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwyLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiw1MywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6NDAsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
